ObjectId,Country,ISO2,ISO3,Indicator,Unit,Measure,Date,Value
20425,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Yellow Sea,D10/13/2010,128.38
20426,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Sea,D10/17/2010,143.76
20427,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Andaman Sea,D10/18/2010,225.51
20428,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Arabian Sea,D10/18/2010,-30.66
20429,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Atlantic Ocean,D10/18/2010,53.41
20430,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bay Bengal,D10/18/2010,85.34
20431,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bering Sea,D10/18/2010,-2.52
20432,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Caribbean Sea,D10/18/2010,60.61
20433,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Gulf Mexico,D10/18/2010,70.71
20434,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indian Ocean,D10/18/2010,31.06
20435,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indonesian,D10/18/2010,141.97
20436,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Mediterranean,D10/18/2010,148.49
20437,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Nino,D10/18/2010,26.21
20438,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Atlantic,D10/18/2010,73.92
20439,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Pacific,D10/18/2010,79.88
20440,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Pacific Ocean,D10/18/2010,19.98
20441,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Persian Gulf,D10/18/2010,94.3
20442,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Japan,D10/18/2010,123.3
20443,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Okhotsk,D10/18/2010,10.09
20444,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,South China,D10/18/2010,123.01
20445,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Southern Ocean,D10/18/2010,9.32
20446,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Tropics,D10/18/2010,37.95
20447,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,World,D10/18/2010,35.93
20448,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Yellow Sea,D10/18/2010,134.08
20449,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Adriatic Sea,D10/19/2010,125.21
20450,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Adriatic Sea,D10/22/2010,177.29
20451,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Arabian Sea,D10/22/2010,-27.86
20452,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bay Bengal,D10/22/2010,79.4
20453,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indonesian,D10/22/2010,144.07
20454,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Persian Gulf,D10/22/2010,39.14
20455,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,South China,D10/22/2010,187.25
20456,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Andaman Sea,D10/23/2010,215.25
20457,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Atlantic Ocean,D10/23/2010,52.9
20458,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Baltic Sea,D10/23/2010,-32.76
20459,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bering Sea,D10/23/2010,-15.04
20460,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Caribbean Sea,D10/23/2010,52.57
20461,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Gulf Mexico,D10/23/2010,60.18
20462,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indian Ocean,D10/23/2010,34.35
20463,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Mediterranean,D10/23/2010,156.08
20464,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Nino,D10/23/2010,31.74
20465,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Atlantic,D10/23/2010,65.92
20466,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Pacific,D10/23/2010,79.17
20467,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Sea,D10/23/2010,152.8
20468,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Pacific Ocean,D10/23/2010,19.41
20469,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Japan,D10/23/2010,128.29
20470,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Okhotsk,D10/23/2010,-7.54
20471,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Southern Ocean,D10/23/2010,12.63
20472,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Tropics,D10/23/2010,38.59
20473,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,World,D10/23/2010,37.23
20474,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Yellow Sea,D10/23/2010,155.38
20475,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Andaman Sea,D10/27/2010,168.21
20476,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Baltic Sea,D10/27/2010,32.96
20477,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bay Bengal,D10/27/2010,89.04
20478,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Sea,D10/27/2010,146.26
20479,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Persian Gulf,D10/27/2010,73.8
20480,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Okhotsk,D10/27/2010,-5.41
20481,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Arabian Sea,D10/28/2010,-27.16
20482,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Atlantic Ocean,D10/28/2010,36.11
20483,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bering Sea,D10/28/2010,-21.12
20484,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Caribbean Sea,D10/28/2010,22.71
20485,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Gulf Mexico,D10/28/2010,15.01
20486,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indian Ocean,D10/28/2010,42.36
20487,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indonesian,D10/28/2010,157.87
20488,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Mediterranean,D10/28/2010,119.99
20489,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Nino,D10/28/2010,30.51
20490,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Atlantic,D10/28/2010,47.12
20491,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Pacific,D10/28/2010,72.98
20492,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Pacific Ocean,D10/28/2010,21.28
20493,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Japan,D10/28/2010,133.5
20494,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,South China,D10/28/2010,176.31
20495,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Southern Ocean,D10/28/2010,14.92
20496,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Tropics,D10/28/2010,35.75
20497,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,World,D10/28/2010,34.13
20498,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Yellow Sea,D10/28/2010,146.78
20499,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Adriatic Sea,D10/30/2010,67.41
20500,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Adriatic Sea,D11/01/2010,110.79
20501,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bay Bengal,D11/01/2010,88.5
20502,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Mediterranean,D11/01/2010,104.18
20503,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Persian Gulf,D11/01/2010,126.24
20504,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Japan,D11/01/2010,139.29
20505,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,South China,D11/01/2010,226.45
20506,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Andaman Sea,D11/02/2010,156.75
20507,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Arabian Sea,D11/02/2010,-5.96
20508,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Atlantic Ocean,D11/02/2010,28.1
20509,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Baltic Sea,D11/02/2010,98.04
20510,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bering Sea,D11/02/2010,-21.04
20511,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Caribbean Sea,D11/02/2010,15.97
20512,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Gulf Mexico,D11/02/2010,6.68
20513,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indian Ocean,D11/02/2010,52.75
20514,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indonesian,D11/02/2010,174.47
20515,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Nino,D11/02/2010,33.64
20516,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Atlantic,D11/02/2010,39.42
20517,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Pacific,D11/02/2010,75.97
20518,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Sea,D11/02/2010,113.4
20519,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Pacific Ocean,D11/02/2010,24.01
20520,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Okhotsk,D11/02/2010,-15.04
20521,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Southern Ocean,D11/02/2010,18.93
20522,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Tropics,D11/02/2010,38.59
20523,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,World,D11/02/2010,36.63
20524,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Yellow Sea,D11/02/2010,130.78
20525,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Andaman Sea,D11/06/2010,153.31
20526,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Baltic Sea,D11/06/2010,108.96
20527,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Mediterranean,D11/06/2010,70.49
20528,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Sea,D11/06/2010,48.06
20529,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Japan,D11/06/2010,163.5
20530,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Okhotsk,D11/06/2010,-10.91
20531,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Arabian Sea,D11/07/2010,-9.96
20532,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Atlantic Ocean,D11/07/2010,21.71
20533,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bay Bengal,D11/07/2010,78.84
20534,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bering Sea,D11/07/2010,7.08
20535,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Caribbean Sea,D11/07/2010,8.81
20536,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Gulf Mexico,D11/07/2010,9.61
20537,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indian Ocean,D11/07/2010,46.36
20538,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indonesian,D11/07/2010,191.27
20539,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Nino,D11/07/2010,30.11
20540,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Atlantic,D11/07/2010,34.72
20541,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Pacific,D11/07/2010,70.88
20542,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Pacific Ocean,D11/07/2010,25.08
20543,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Persian Gulf,D11/07/2010,122.7
20544,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,South China,D11/07/2010,180.11
20545,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Southern Ocean,D11/07/2010,17.72
20546,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Tropics,D11/07/2010,35.05
20547,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,World,D11/07/2010,32.93
20548,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Yellow Sea,D11/07/2010,103.08
20549,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Adriatic Sea,D11/08/2010,88.01
20550,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Adriatic Sea,D11/11/2010,150.49
20551,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Arabian Sea,D11/11/2010,6.34
20552,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Baltic Sea,D11/11/2010,123.24
20553,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bay Bengal,D11/11/2010,80.9
20554,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Gulf Mexico,D11/11/2010,26.58
20555,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indonesian,D11/11/2010,177.27
20556,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Mediterranean,D11/11/2010,112.48
20557,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Japan,D11/11/2010,129.29
20558,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,South China,D11/11/2010,174.55
20559,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Andaman Sea,D11/12/2010,172.75
20560,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Atlantic Ocean,D11/12/2010,33.6
20561,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bering Sea,D11/12/2010,61.66
20562,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Caribbean Sea,D11/12/2010,39.67
20563,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Indian Ocean,D11/12/2010,39.55
20564,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Nino,D11/12/2010,32.34
20565,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Atlantic,D11/12/2010,54.82
20566,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Pacific,D11/12/2010,72.47
20567,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,North Sea,D11/12/2010,11.7
20568,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Pacific Ocean,D11/12/2010,19.71
20569,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Persian Gulf,D11/12/2010,174.64
20570,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Sea Okhotsk,D11/12/2010,33.16
20571,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Southern Ocean,D11/12/2010,15.23
20572,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Tropics,D11/12/2010,34.79
20573,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,World,D11/12/2010,33.93
20574,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Yellow Sea,D11/12/2010,69.98
20575,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Andaman Sea,D11/16/2010,118.51
20576,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Baltic Sea,D11/16/2010,139.46
20577,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indonesian,D11/16/2010,194.47
20578,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Mediterranean,D11/16/2010,158.79
20579,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Sea,D11/16/2010,21.96
20580,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Persian Gulf,D11/16/2010,239.6
20581,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Japan,D11/16/2010,116.3
20582,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Sea Okhotsk,D11/16/2010,47.69
20583,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,South China,D11/16/2010,146.21
20584,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Arabian Sea,D11/17/2010,1.34
20585,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Atlantic Ocean,D11/17/2010,37.91
20586,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bay Bengal,D11/17/2010,84.44
20587,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Bering Sea,D11/17/2010,67.78
20588,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Caribbean Sea,D11/17/2010,32.21
20589,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Gulf Mexico,D11/17/2010,50.11
20590,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Indian Ocean,D11/17/2010,40.06
20591,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Nino,D11/17/2010,29.51
20592,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Atlantic,D11/17/2010,45.02
20593,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,North Pacific,D11/17/2010,59.58
20594,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Pacific Ocean,D11/17/2010,16.88
20595,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Southern Ocean,D11/17/2010,22.32
20596,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Tropics,D11/17/2010,32.35
20597,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,World,D11/17/2010,33.53
20598,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Yellow Sea,D11/17/2010,56.48
20599,World,,WLD,Change in mean sea level: Sea level: Jason.2,Millimeters,Adriatic Sea,D11/18/2010,193.61
20600,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Adriatic Sea,D11/21/2010,192.19
20601,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Andaman Sea,D11/21/2010,99.95
20602,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Arabian Sea,D11/21/2010,15.14
20603,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Baltic Sea,D11/21/2010,90.14
20604,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bay Bengal,D11/21/2010,93.1
20605,World,,WLD,Change in mean sea level: Sea level: Jason.1,Millimeters,Bering Sea,D11/21/2010,59.36
